Date,Market,OpenInterest,ProdLong,ProdShort,SwapLong,SwapShort,MMLong,MMShort,OtherLong,OtherShort,ChangeOI,ChangeMMLong,ChangeMMShort,MMNet,SwapNet,ProducerNet,OtherNet,SpecPressure,DealerPressure,ProdPressure,PsychophysicalPositioning,PP_signed,PositionShock,MMNet_EWM,PosMomentum,CrowdingIndex,DivergenceIndex
2011-03-01,,741438,80310,236904,61598,191124,210620,9536,64564,35323,15691.0,16058.0,-2288.0,201084,-129526,-156594,29241,0.27120811180435855,-0.1746956589762057,-0.21120309452712163,0.06289137740202964,0.06289137740202964,1.3296655421483035,174462.09530127526,26621.904698724742,0.7101632751847784,0.44590377078056426
2011-03-08,,740976,83160,244890,60097,183817,206489,7268,62111,35259,-461.0,-4131.0,-2268.0,199221,-123720,-161730,26852,0.2688629591241822,-0.16696897065492,-0.21826617866165707,0.05139596675298955,0.05139596675298955,-0.13504209414742874,176296.08824192153,22924.911758078466,0.6928211047604863,0.4358319297791022
2011-03-15,,735415,89527,237409,63308,169161,194037,10129,57221,35514,-5562.0,-12452.0,2860.0,183908,-105853,-147882,21707,0.25007376787256175,-0.14393641685306935,-0.20108646138574818,-0.02969458030517889,-0.02969458030517889,-1.0976986746239654,176859.93355733476,7048.0664426652365,0.5502764693835757,0.3940101847256311
2011-03-22,,741348,86304,242402,63614,170359,192838,3636,52285,30953,5933.0,-1199.0,-6493.0,189202,-106745,-156098,21332,0.2552134759923814,-0.14398770887626325,-0.21055968317173582,-0.004601176708697897,-0.004601176708697897,0.3844073826703802,177774.1607012359,11427.839298764098,0.5995569042876027,0.39920118486864464
2011-03-29,,672647,90548,251937,58194,160890,201651,2339,47544,32873,-68702.0,8812.0,-1297.0,199312,-102696,-161389,14671,0.29630995157935736,-0.15267443398989367,-0.23993119719555725,0.04241779880214874,0.04241779880214874,0.7333440431440577,179369.55620484805,19942.44379515195,0.6936681995047754,0.448984385569251
2011-04-05,,710994,90652,258818,60627,179552,222483,5615,49230,35339,38347.0,20833.0,3276.0,216868,-118925,-168166,13891,0.30502085812257207,-0.16726582784102256,-0.23652238978106707,0.12296857062517852,0.12296857062517852,1.3085085055375123,182147.21870819264,34720.78129180736,0.8570923240183941,0.47228668596359463
2011-04-12,,720941,92112,263415,61567,173447,216201,5106,54163,36366,9947.0,-6282.0,-510.0,211095,-111880,-171303,17797,0.2928048203667152,-0.1551860693177389,-0.23761028988502528,0.09500201753510598,0.09500201753510598,-0.44156796229119616,184291.49880388207,26803.501196117926,0.8033530057900322,0.4479908896844541
2011-04-19,,780145,92155,279216,62546,179989,231621,3044,59571,36438,59203.0,15420.0,-2062.0,228577,-117443,-187061,23133,0.2929929692557153,-0.1505399637246922,-0.2397772209012427,0.17148351671875303,0.17148351671875303,1.3164263948761754,187571.9062998908,41005.093700109195,0.9660882840280751,0.44353293298040747
2011-04-26,,763754,93911,269523,66913,179355,224168,3620,56854,39092,-16391.0,-7452.0,576.0,220548,-112442,-175612,17762,0.2887683730625306,-0.14722279686914896,-0.22993267465702308,0.13474279672144135,0.13474279672144135,-0.6075379699854268,190014.5799073063,30533.420092693705,0.8913484631281068,0.4359911699316796
2011-05-03,,805910,90578,271433,66490,171247,222216,3961,55911,37662,42156.0,-1953.0,341.0,218255,-104757,-180855,18249,0.270818081423484,-0.12998597858321648,-0.22441091437009095,0.12388096241295893,0.12388096241295893,-0.17355555283475108,192106.46287713546,26148.537122864538,0.8700035373187124,0.4008040600067005
2011-05-10,,788164,95856,270595,75175,160388,204903,6296,50912,36555,-17747.0,-17312.0,2335.0,198607,-85213,-174739,14357,0.25198689612821695,-0.1081158236103146,-0.22170385858780658,0.03240005855370077,0.03240005855370077,-1.4706987224738222,192587.9841454958,6019.015854504192,0.6871055424198983,0.3601027197385316
2011-05-17,,772908,100266,264748,75722,150861,190135,4750,44723,35128,-15256.0,-14768.0,-1546.0,185385,-75139,-164482,9595,0.23985390240494342,-0.09721596878283055,-0.21280928648687814,-0.03197855990291225,-0.03197855990291225,-0.9821138908952671,192054.42976434797,-6669.429764347966,0.5640254686947294,0.337069871187774
2011-05-24,,831374,109812,285253,72233,156589,207327,8812,48129,33128,58466.0,17191.0,4062.0,198515,-84356,-175441,15001,0.23877941816799658,-0.10146576630974748,-0.21102536283309317,0.03770932533622054,0.03770932533622054,0.984251282285602,192532.99052254442,5982.009477455576,0.6862491389421556,0.34024518447774404
2011-05-31,,715858,96223,276956,66042,158492,212360,5566,49134,32943,-115516.0,5033.0,-3246.0,206794,-92450,-180733,16191,0.2888757267502773,-0.12914572443138164,-0.25247046201900375,0.07913339946749895,0.07913339946749895,0.6182640544354391,193589.36159494854,13204.63840505146,0.7633161432055554,0.4180214511816589
2011-06-07,,730025,91400,276836,70616,166585,219432,3212,46307,31233,14168.0,7072.0,-2354.0,216220,-95969,-185436,15074,0.29618163761515015,-0.13145988151090715,-0.2540132187253861,0.12389833998215742,0.12389833998215742,0.7017446624570658,195265.7051805079,20954.29481949209,0.8510602647403794,0.4276415191260573
2011-06-14,,718929,92931,271735,70470,161093,208836,5016,47915,29883,-11096.0,-10596.0,1804.0,203820,-90623,-178804,18032,0.28350504709088103,-0.12605278128994657,-0.24870884329328766,0.06623910254819212,0.06623910254819212,-0.9157212129471031,195899.35664861844,7920.643351381557,0.7356319699141735,0.4095578283808276
2011-06-21,,750516,95517,284729,68045,167242,230545,4044,47521,35234,31587.0,21709.0,-972.0,226501,-99197,-189212,12287,0.3017936992682368,-0.13217173251469655,-0.2521092155263845,0.1718853015361052,0.1718853015361052,1.6389187351359142,198166.14504501707,28334.854954982933,0.9467633533781393,0.43396543178293334
2011-06-28,,703831,99658,260954,72645,151206,187203,5847,45638,32437,-46684.0,-43342.0,1803.0,181356,-78561,-161296,13201,0.2576698099401703,-0.11161912447732482,-0.2291686498605489,-0.04622856413604315,-0.04622856413604315,-2.974744892665178,196920.94911575655,-15564.94911575655,0.5265205816096662,0.3692889344174951
2011-07-05,,702311,100404,255914,70471,148811,183054,5263,44191,34859,-1520.0,-4149.0,-584.0,177791,-78340,-155510,9332,0.2531513816528575,-0.11154602448203146,-0.2214261203370017,-0.06498337255687783,-0.06498337255687783,-0.246917376317313,195503.91584792273,-17712.915847922734,0.49333494684713197,0.364697406134889
2011-07-12,,775360,100862,284650,63317,163800,228630,6446,53774,39765,73049.0,45576.0,1184.0,222184,-100483,-183788,14009,0.28655592241023525,-0.12959528477094512,-0.23703569954601733,0.1543616758728498,0.1543616758728498,2.82677330644436,197480.21837770625,24703.781622293754,0.906577551058403,0.41615120718118037
2011-07-19,,854141,108672,299067,59576,177225,243363,5044,59465,34721,78781.0,14733.0,-1402.0,238319,-117649,-190395,24744,0.27901599384644926,-0.13773955353975514,-0.222908161533049,0.2158568609229989,0.2158568609229989,1.0726149805155971,200505.31331269097,37813.68668730903,1.0,0.4167555473862044
2011-07-26,,791632,102986,309845,55086,166159,237247,3991,62896,26663,-62509.0,-6116.0,-1054.0,233256,-111073,-206859,36233,0.29465206055338844,-0.14030888089415283,-0.26130702144430745,0.1865162349872779,0.1865162349872779,-0.3359338765344432,202931.2901043435,30324.709895656502,0.9554018938559788,0.43496094144754127
2011-08-02,,817915,106890,313555,51230,175360,259002,5349,60750,25153,26282.0,21755.0,1358.0,253653,-124130,-206665,35597,0.3101214673896432,-0.15176393635035426,-0.25267295501366277,0.26092986814425767,0.26092986814425767,1.333645716926816,206688.45380031806,46964.546199681936,1.0,0.4618854037399974
2011-08-09,,906419,121993,324856,51322,152196,227174,8600,63167,22559,88504.0,-31828.0,3251.0,218574,-100874,-202863,40608,0.24114013497069237,-0.1112884879950663,-0.22380709142239957,0.10644888890173491,0.10644888890173491,-2.1752073331062527,207568.86462992412,11005.135370075877,0.7277722161432263,0.35242862296575866
2011-08-16,,952078,130092,336217,44820,145200,228713,10310,60677,21166,45659.0,1539.0,1710.0,218403,-100380,-206125,39511,0.2293961209060602,-0.10543253809036654,-0.21650011868775457,0.10213689807944015,0.10213689807944015,-0.010770910419373263,208371.39317585566,10031.606824144343,0.7264451842711801,0.3348286589964268
2011-08-23,,1034978,148932,355154,47744,131161,213109,11815,66401,19727,82901.0,-15604.0,1506.0,201294,-83417,-206222,46674,0.19449109063187817,-0.08059784845668218,-0.19925254449853042,0.020676232099789405,0.020676232099789405,-1.0814524300640491,207847.141829496,-6553.141829495988,0.5936721532838218,0.27508893908856036
2011-08-30,,955019,151656,353609,38922,111426,201447,6075,56302,19037,-79960.0,-11662.0,-5740.0,195372,-72504,-201953,37265,0.20457394041375093,-0.07591890841962307,-0.21146490279250987,-0.007145053354474979,-0.007145053354474979,-0.37674876392681306,206923.05724953333,-11551.057249533333,0.5477149442413801,0.280492848833374
2011-09-06,,1007750,152744,366582,41256,113171,202824,4980,64274,20614,52731.0,1377.0,-1095.0,197844,-71915,-213838,43660,0.1963225006201935,-0.07136194492681716,-0.2121935003721161,0.007488097715042676,0.007488097715042676,0.15727087452266744,206250.53449030864,-8406.534490308637,0.5668987032337671,0.26768444554701065
2011-09-13,,986214,145941,341340,42620,114842,192080,6313,61732,22771,-21536.0,-10744.0,1333.0,185767,-72222,-195399,38961,0.18836378311400973,-0.07323157042994725,-0.1981304260535746,-0.05141356810185049,-0.05141356810185049,-0.7668581994088857,204733.23563917467,-18966.235639174673,0.47317610721796693,0.26159535354395697
2011-09-20,,965320,147898,339159,45571,106098,168642,8320,61565,18855,-20894.0,-23438.0,2007.0,160322,-60527,-191261,42710,0.16608171383582646,-0.06270148758960759,-0.1981322255832263,-0.19252742089276095,-0.19252742089276095,-1.5794713661619195,201443.51448071728,-41121.51448071728,0.275712212573433,0.22878320142543404
2011-09-27,,824865,144718,313052,55270,86688,144046,14544,51451,22199,-140455.0,-24596.0,6224.0,129502,-31418,-168334,29252,0.15699781176313699,-0.03808865693174034,-0.20407460614767264,-0.3958000484602516,-0.3958000484602516,-1.8617708094488519,196114.51340807157,-66612.51340807157,0.03653605879294423,0.19508646869487734
2011-10-04,,804393,137575,309940,58105,81946,142320,15071,51710,16645,-20472.0,-1726.0,527.0,127249,-23841,-172365,35065,0.1581925750224082,-0.029638497600053704,-0.21427958721669632,-0.4035036720886207,-0.4035036720886207,-0.1362211018439579,191013.36426673294,-63764.36426673294,0.019051831847212847,0.1878310726224619
2011-10-11,,806727,135415,311412,53478,81460,143718,12081,50588,14203,2334.0,1398.0,-2990.0,131637,-27982,-175997,36385,0.16317415928808632,-0.034685835480899985,-0.2181617821146435,-0.3596686363397214,-0.3596686363397214,0.2652936184486197,186615.11506178975,-54978.11506178975,0.05310455614276069,0.1978599947689863
2011-10-18,,794999,136462,310463,54309,74476,139993,12304,46764,14468,-11728.0,-3724.0,223.0,127689,-20167,-174001,32296,0.16061529637144198,-0.025367327506072335,-0.21886945769743107,-0.3808623908941557,-0.3808623908941557,-0.23945640277802943,182250.21764980533,-54561.21764980533,0.022466416781132866,0.18598262387751432
2011-10-25,,809584,132511,314315,47748,74722,152470,13624,44665,15169,14584.0,12477.0,1320.0,138846,-26974,-181804,29496,0.17150289531413665,-0.03331834621237574,-0.22456471471768216,-0.2901644831629037,-0.2901644831629037,0.6755217530028722,179035.0904164864,-40189.090416486404,0.1090494261169185,0.20482124152651238
2011-11-01,,785989,127007,315076,43030,77315,157392,9113,43184,13408,-23595.0,4922.0,-4511.0,148279,-34285,-188069,29776,0.1886527674051418,-0.043620203336179005,-0.23927688555437798,-0.21857050616941998,-0.21857050616941998,0.5688374902296263,176756.8614967467,-28477.861496746686,0.18225347084798113,0.2322729707413208
2011-11-08,,845013,125890,323445,38142,86444,174089,7061,48963,15011,59024.0,16697.0,-2052.0,167028,-48302,-197555,33952,0.19766323121656115,-0.05716125077365674,-0.23378930264978173,-0.09595790791108977,-0.09595790791108977,1.1157298454834264,176036.20508958027,-9008.205089580268,0.32775359113449587,0.2548244819902179
2011-11-15,,838080,127932,323594,30982,85527,180024,8392,47342,15176,-6933.0,5935.0,1331.0,171632,-54545,-195662,32166,0.20479190530736924,-0.06508328560519282,-0.23346458571974035,-0.06861660823499141,-0.06861660823499141,0.2812666196249142,175709.96767553728,-4077.9676755372784,0.36348256621578623,0.26987519091256207
2011-11-22,,678699,122214,287624,28838,75246,158327,9071,46572,17027,-159380.0,-21697.0,679.0,149256,-46408,-165410,29545,0.21991486653140788,-0.0683778818003268,-0.24371628660127687,-0.2053713918048612,-0.2053713918048612,-1.3441670148994351,173750.41451438636,-24494.414514386357,0.18983540148534445,0.2882927483317347
2011-11-29,,646836,111379,280517,28949,74219,154120,7822,44257,16227,-31864.0,-4207.0,-1249.0,146298,-45270,-169138,28030,0.22617479546592953,-0.06998682819138081,-0.2614851368816825,-0.22156028002396957,-0.22156028002396957,-0.1778897517090328,171716.9023281355,-25418.902328135504,0.16688007822503667,0.29616162365731036
2011-12-06,,655854,102407,282010,28681,74964,159210,7863,47173,16053,9019.0,5090.0,41.0,151347,-46283,-179603,31120,0.2307632491377654,-0.07056905957728397,-0.2738460084104084,-0.18421336002336766,-0.18421336002336766,0.303319293221078,170208.02067419954,-18861.020674199535,0.2060624403417689,0.3013323087150494
2011-12-13,,654915,107830,280099,39885,67759,145554,10437,44874,16823,-939.0,-13656.0,2573.0,135117,-27874,-172269,28051,0.20631226953116052,-0.04256124840628173,-0.26304024186344793,-0.2935551996269198,-0.2935551996269198,-0.9697049395343186,167608.68580944402,-32491.685809444025,0.08011081880194632,0.24887351793744225
2011-12-20,,666530,110812,267961,48683,65094,131086,13935,43588,19835,11615.0,-14468.0,3498.0,117151,-16411,-157149,23753,0.1757625313189204,-0.02462154741722053,-0.2357718332258113,-0.4315519266079866,-0.4315519266079866,-1.0676363139327902,163871.07945318893,-46720.079453188926,0.0,0.20038407873614092
2011-12-27,,624191,110347,262733,50400,67580,126992,15073,41904,17917,-42339.0,-4094.0,1138.0,111919,-17180,-152386,23987,0.17930248914194533,-0.02752362658224806,-0.24413360654030578,-0.47102990101933156,-0.47102990101933156,-0.31175916833416,160022.77727147122,-48103.77727147122,0.0,0.20682611572419338
2012-01-03,,642722,111435,261277,49652,67586,128430,17836,42384,17192,18532.0,1437.0,2763.0,110594,-17934,-149842,25192,0.17207128431888125,-0.027903199205877503,-0.2331365660425503,-0.47776960488130105,-0.47776960488130105,-0.07924613872140092,156361.38636247336,-45767.386362473364,0.0,0.19997448352475874
2012-01-10,,644348,113808,262179,44445,70483,126619,16120,43714,14777,1626.0,-1811.0,-1716.0,110499,-26038,-148371,28937,0.17148962982736038,-0.04040984064511723,-0.23026532246550002,-0.47498420237827527,-0.47498420237827527,-0.005719119911897424,152964.1725578457,-42465.17255784571,0.0,0.21189947047247762
2012-01-17,,667548,115531,278900,42442,63008,129904,12926,44198,15169,23199.0,3285.0,-3193.0,116978,-20566,-163369,29029,0.175235338881998,-0.03080827146512311,-0.24472996698364763,-0.4161094784969853,-0.4161094784969853,0.3905624493239394,150298.53014615344,-33320.53014615344,0.04525895189795605,0.2060436103471211
2012-01-24,,663855,110071,279969,38033,61425,138142,11205,44049,15959,-3693.0,8238.0,-1721.0,126937,-23392,-169898,28090,0.19121193634152037,-0.035236610404380475,-0.25592636946321107,-0.3341087089836814,-0.3341087089836814,0.5985994611632051,148568.04643162354,-21631.046431623545,0.11482738868630984,0.22644854674590084
2012-01-31,,660852,104818,285422,24175,71649,165702,6193,45995,17318,-3003.0,27561.0,-5012.0,159509,-47474,-180604,28677,0.24136871795802994,-0.07183756726165616,-0.27328963217180247,-0.1094577025360815,-0.1094577025360815,1.8910338046597606,149378.48743668848,10130.512563311524,0.34235857887310167,0.3132062852196861
2012-02-07,,688505,102356,291428,23980,75525,179384,6212,43960,21441,27653.0,13681.0,19.0,173172,-51545,-189072,22519,0.2515188705964372,-0.07486510628100014,-0.27461238480475814,-0.0302212909758542,-0.0302212909758542,0.7998068054526385,151140.96984878564,22031.030151214363,0.4378012490045685,0.3263839768774373
2012-02-14,,672325,102553,282929,24568,71751,171383,8427,42855,22011,-16181.0,-8001.0,2215.0,162956,-47183,-180376,20844,0.2423768266835236,-0.0701788569516231,-0.2682869148105455,-0.09136486059993094,-0.09136486059993094,-0.5995700704332816,152016.1572673941,10939.842732605903,0.36643754278609053,0.3125556836351467
2012-02-21,,714931,102813,296330,24253,81843,187996,8864,45114,22609,42606.0,16612.0,437.0,179132,-57590,-193517,22505,0.250558445500335,-0.08055322821363181,-0.27067926834897355,0.003666455347110629,0.003666455347110629,0.9579352840915774,154024.7382105501,25107.261789449898,0.47943473462145664,0.3311116737139668
2012-02-28,,737521,101607,305059,23545,95711,205525,7973,48292,24302,22590.0,17530.0,-891.0,197552,-72166,-203452,23990,0.2678594914585483,-0.09784941716913824,-0.27585926366842434,0.10192597607459072,0.10192597607459072,1.0907201469457182,157248.97982458342,40303.020175416576,0.6081073529206309,0.36570890862768657
2012-03-06,,676087,104819,273041,33899,76968,157407,11410,43924,17898,-61434.0,-48118.0,3437.0,145997,-43069,-168222,26026,0.2159441018685465,-0.06370333995476914,-0.24881709010822572,-0.19473622124459392,-0.19473622124459392,-2.8117754796723218,156415.49983757726,-10418.499837577256,0.2479707168503849,0.27964744182331563
2012-03-13,,683178,105330,270832,36241,77473,151297,12798,45313,20536,7091.0,-6110.0,1388.0,138499,-41232,-165502,24777,0.20272754684723454,-0.06035323151506635,-0.24225311705002212,-0.24252412311284083,-0.24252412311284083,-0.4108991404783781,155088.35170146043,-16589.35170146043,0.19559355658940722,0.26308077836230087
